Count,Message,SearchCriteria,Results
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 14810, 'Model_Name': 'VF1100C'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 14811, 'Model_Name': 'VT500'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 14813, 'Model_Name': 'NB50M'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 14822, 'Model_Name': 'XL80'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 14823, 'Model_Name': 'XL100S'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 14825, 'Model_Name': 'VF1100S'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 14826, 'Model_Name': 'VF1000F'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 14827, 'Model_Name': 'XL350R'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 14828, 'Model_Name': 'NH80'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 14865, 'Model_Name': 'CB125'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 14866, 'Model_Name': 'VF700C (Magna)'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 14867, 'Model_Name': 'NN50MD'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 15210, 'Model_Name': 'XL125'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 15831, 'Model_Name': 'CMX300 (Rebel 300)'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 15835, 'Model_Name': 'CMX500 (Rebel500)'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 7351, 'Make_Name': 'Sundiro  Honda Motorcycle Co. Ltd', 'Model_ID': 19706, 'Model_Name': 'A1'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 23307, 'Model_Name': 'NCW50/Metropolitan'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 24319, 'Model_Name': 'CRF1000 (Africa Twin)'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 24766, 'Model_Name': 'CBF300'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 25272, 'Model_Name': 'CRF450'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 25273, 'Model_Name': 'Z125 (Monkey)'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 25276, 'Model_Name': 'GL1800'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 25758, 'Model_Name': 'C125 (Super Cub)'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 26254, 'Model_Name': 'Pioneer'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 26689, 'Model_Name': 'CRF1100 (Africa Twin)'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 26826, 'Model_Name': 'VT800C'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 26829, 'Model_Name': 'CH125'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 26830, 'Model_Name': 'CM200'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 26831, 'Model_Name': 'CM250C'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 26833, 'Model_Name': 'CX500'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 26835, 'Model_Name': 'CM450'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 26836, 'Model_Name': 'VF500C'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 26837, 'Model_Name': 'XL500S'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 26839, 'Model_Name': 'XR500R'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 26840, 'Model_Name': 'CB750'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 26841, 'Model_Name': 'CB650'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 26842, 'Model_Name': 'VF750S'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 26847, 'Model_Name': 'CB550'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 26850, 'Model_Name': 'CX650'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 27165, 'Model_Name': 'Accord Crosstour'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 27254, 'Model_Name': 'SXS1000S4 (Talon 1000X-4)'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 27408, 'Model_Name': 'ADV150'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 27409, 'Model_Name': 'FIREBLADE'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 27546, 'Model_Name': 'CBX'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 27839, 'Model_Name': 'TRX500 (FourTrax Foreman Rubicon)'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 27889, 'Model_Name': 'Cota 300RR (MRT300)'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 27896, 'Model_Name': 'WW150/PCX150'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 27897, 'Model_Name': 'SXS1000M (Pioneer 1000)'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 27898, 'Model_Name': 'SXS700 (Pioneer 700)'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 27899, 'Model_Name': 'SXS500 (Pioneer 500)'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 27902, 'Model_Name': 'TRX420 (Rancher)'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 27906, 'Model_Name': 'TRX500 (Foreman)'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 27908, 'Model_Name': 'TRX500 (Foreman Rubicon)'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 27909, 'Model_Name': 'TRX500 (Rubicon)'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 27927, 'Model_Name': 'CB300'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 27928, 'Model_Name': 'CB1000'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 27942, 'Model_Name': 'Trail 125'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 28359, 'Model_Name': 'CMX1100A (REBEL1100)'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 28360, 'Model_Name': 'CMX1100D (REBEL1100 DCT)'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 28626, 'Model_Name': 'CRF300L'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 28850, 'Model_Name': 'Monkey'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 29417, 'Model_Name': 'CIVIC SI'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 29509, 'Model_Name': 'Navi'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 29550, 'Model_Name': 'CMX300'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 29619, 'Model_Name': 'PCX'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 29648, 'Model_Name': 'Ruckus'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 30282, 'Model_Name': 'SXS1000S2 (Talon 1000)'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 30372, 'Model_Name': 'TRX520'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 30374, 'Model_Name': 'SXS520'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 30382, 'Model_Name': 'ATC350X'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 30468, 'Model_Name': 'ATC250'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 30469, 'Model_Name': 'ATC200'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 30813, 'Model_Name': 'CM400'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 30815, 'Model_Name': 'VF700S (Sabre)'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 30816, 'Model_Name': 'VF700F (Interceptor)'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 31535, 'Model_Name': 'Civic Type R'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 31564, 'Model_Name': 'XR150L'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 31581, 'Model_Name': 'NU50'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 31582, 'Model_Name': 'NC50'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 32049, 'Model_Name': 'XR350R'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 32079, 'Model_Name': 'SCL500'}"
443,Response returned successfully,Make:honda,"{'Make_ID': 474, 'Make_Name': 'Honda', 'Model_ID': 32124, 'Model_Name': 'ADV160'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 2206, 'Model_Name': 'SCION xA'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 2207, 'Model_Name': 'SCION tC'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 2208, 'Model_Name': 'Corolla'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 2209, 'Model_Name': 'PRIUS'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 2210, 'Model_Name': 'SCION xB'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 2211, 'Model_Name': 'Land Cruiser'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 2213, 'Model_Name': 'Highlander'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 2216, 'Model_Name': '4-Runner'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 2217, 'Model_Name': 'RAV4'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 2223, 'Model_Name': 'Tacoma'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 2315, 'Model_Name': 'Scion FR-S'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 2463, 'Model_Name': 'FJ Cruiser'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 2464, 'Model_Name': 'Yaris'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 2465, 'Model_Name': 'Avalon'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 2466, 'Model_Name': 'Corolla Matrix'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 2467, 'Model_Name': 'Tundra'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 2468, 'Model_Name': 'Sienna'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 2469, 'Model_Name': 'Camry'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 2803, 'Model_Name': 'Camry Solara'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 2827, 'Model_Name': 'Sequoia'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 2933, 'Model_Name': 'SCION xD'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 3005, 'Model_Name': 'Venza'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 3155, 'Model_Name': 'FCHV-adv'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 3644, 'Model_Name': 'Tercel'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 3645, 'Model_Name': 'Celica'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 3647, 'Model_Name': 'Supra'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 3648, 'Model_Name': 'MR2'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 3649, 'Model_Name': 'Paseo'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 3650, 'Model_Name': 'Echo'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 3655, 'Model_Name': 'Cressida'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 3660, 'Model_Name': 'Cargo Van'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 9373, 'Model_Name': 'Previa'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 9374, 'Model_Name': 'T100'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 10198, 'Model_Name': 'Mirai'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 10241, 'Model_Name': 'Scion iQ'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 11501, 'Model_Name': 'Scion iM'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 13602, 'Model_Name': '86'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 13603, 'Model_Name': 'Scion iA'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 13822, 'Model_Name': 'Prius V'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 13823, 'Model_Name': 'Prius C'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 13824, 'Model_Name': 'Prius Plug-in'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 14263, 'Model_Name': 'Pick-Up'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 14264, 'Model_Name': 'Van'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 14510, 'Model_Name': 'Starlet'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 14551, 'Model_Name': 'Corona'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 15800, 'Model_Name': 'COROLLA iM'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 17213, 'Model_Name': 'C-HR'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 21950, 'Model_Name': 'Prius Prime'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 24949, 'Model_Name': 'Yaris iA'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 28070, 'Model_Name': 'RAV4 Prime'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 29274, 'Model_Name': 'COROLLA CROSS'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 29364, 'Model_Name': 'GR86'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 30041, 'Model_Name': 'bZ4X'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 31077, 'Model_Name': 'CROWN'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 31079, 'Model_Name': 'GR COROLLA'}"
56,Response returned successfully,Make:toyota,"{'Make_ID': 448, 'Make_Name': 'Toyota', 'Model_ID': 32304, 'Model_Name': 'Grand Highlander'}"
27,Response returned successfully,Make:mazda,"{'Make_ID': 473, 'Make_Name': 'Mazda', 'Model_ID': 1860, 'Model_Name': 'Tribute'}"
27,Response returned successfully,Make:mazda,"{'Make_ID': 473, 'Make_Name': 'Mazda', 'Model_ID': 2072, 'Model_Name': 'MX-5'}"
27,Response returned successfully,Make:mazda,"{'Make_ID': 473, 'Make_Name': 'Mazda', 'Model_ID': 2073, 'Model_Name': 'RX-8'}"
27,Response returned successfully,Make:mazda,"{'Make_ID': 473, 'Make_Name': 'Mazda', 'Model_ID': 2074, 'Model_Name': 'Mazda3'}"
27,Response returned successfully,Make:mazda,"{'Make_ID': 473, 'Make_Name': 'Mazda', 'Model_ID': 2075, 'Model_Name': 'Mazda5'}"
27,Response returned successfully,Make:mazda,"{'Make_ID': 473, 'Make_Name': 'Mazda', 'Model_ID': 2076, 'Model_Name': 'CX-7'}"
27,Response returned successfully,Make:mazda,"{'Make_ID': 473, 'Make_Name': 'Mazda', 'Model_ID': 2077, 'Model_Name': 'CX-9'}"
27,Response returned successfully,Make:mazda,"{'Make_ID': 473, 'Make_Name': 'Mazda', 'Model_ID': 2078, 'Model_Name': 'Mazda6'}"
27,Response returned successfully,Make:mazda,"{'Make_ID': 473, 'Make_Name': 'Mazda', 'Model_ID': 2153, 'Model_Name': 'Mazda2'}"
27,Response returned successfully,Make:mazda,"{'Make_ID': 473, 'Make_Name': 'Mazda', 'Model_ID': 2322, 'Model_Name': 'MPV'}"
27,Response returned successfully,Make:mazda,"{'Make_ID': 473, 'Make_Name': 'Mazda', 'Model_ID': 2369, 'Model_Name': 'CX-5'}"
27,Response returned successfully,Make:mazda,"{'Make_ID': 473, 'Make_Name': 'Mazda', 'Model_ID': 2741, 'Model_Name': 'B-Series'}"
27,Response returned successfully,Make:mazda,"{'Make_ID': 473, 'Make_Name': 'Mazda', 'Model_ID': 5410, 'Model_Name': 'Protege'}"
27,Response returned successfully,Make:mazda,"{'Make_ID': 473, 'Make_Name': 'Mazda', 'Model_ID': 5470, 'Model_Name': 'Millenia'}"
27,Response returned successfully,Make:mazda,"{'Make_ID': 473, 'Make_Name': 'Mazda', 'Model_ID': 5471, 'Model_Name': '626'}"
27,Response returned successfully,Make:mazda,"{'Make_ID': 473, 'Make_Name': 'Mazda', 'Model_ID': 5494, 'Model_Name': '323'}"
27,Response returned successfully,Make:mazda,"{'Make_ID': 473, 'Make_Name': 'Mazda', 'Model_ID': 5495, 'Model_Name': 'MX-3'}"
27,Response returned successfully,Make:mazda,"{'Make_ID': 473, 'Make_Name': 'Mazda', 'Model_ID': 5496, 'Model_Name': '929'}"
27,Response returned successfully,Make:mazda,"{'Make_ID': 473, 'Make_Name': 'Mazda', 'Model_ID': 5497, 'Model_Name': 'RX-7'}"
27,Response returned successfully,Make:mazda,"{'Make_ID': 473, 'Make_Name': 'Mazda', 'Model_ID': 7791, 'Model_Name': 'MX-6'}"
27,Response returned successfully,Make:mazda,"{'Make_ID': 473, 'Make_Name': 'Mazda', 'Model_ID': 10202, 'Model_Name': 'CX-3'}"
27,Response returned successfully,Make:mazda,"{'Make_ID': 473, 'Make_Name': 'Mazda', 'Model_ID': 13839, 'Model_Name': 'GLC'}"
27,Response returned successfully,Make:mazda,"{'Make_ID': 473, 'Make_Name': 'Mazda', 'Model_ID': 13901, 'Model_Name': 'Navajo'}"
27,Response returned successfully,Make:mazda,"{'Make_ID': 473, 'Make_Name': 'Mazda', 'Model_ID': 26914, 'Model_Name': 'CX-30'}"
27,Response returned successfully,Make:mazda,"{'Make_ID': 473, 'Make_Name': 'Mazda', 'Model_ID': 29125, 'Model_Name': 'MX-30'}"
27,Response returned successfully,Make:mazda,"{'Make_ID': 473, 'Make_Name': 'Mazda', 'Model_ID': 30046, 'Model_Name': 'CX-50'}"
27,Response returned successfully,Make:mazda,"{'Make_ID': 473, 'Make_Name': 'Mazda', 'Model_ID': 31832, 'Model_Name': 'CX-90'}"
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 1890, 'Model_Name': 'GT-R'}"
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 1894, 'Model_Name': 'Versa'}"
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 1898, 'Model_Name': 'Versa Note'}"
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 1904, 'Model_Name': 'Altima'}"
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 1905, 'Model_Name': 'Leaf'}"
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 1906, 'Model_Name': '370Z'}"
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 1907, 'Model_Name': 'Sentra'}"
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 1911, 'Model_Name': 'Pathfinder'}"
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 1912, 'Model_Name': 'Juke'}"
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 1913, 'Model_Name': 'Rogue'}"
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 1914, 'Model_Name': 'Murano'}"
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 1915, 'Model_Name': 'Armada'}"
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 1916, 'Model_Name': 'Xterra'}"
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 1917, 'Model_Name': 'Quest'}"
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 1918, 'Model_Name': 'NV200'}"
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 1919, 'Model_Name': 'Frontier'}"
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 1920, 'Model_Name': 'Titan'}"
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 1922, 'Model_Name': 'NV'}"
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 2302, 'Model_Name': 'Maxima'}"
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 2303, 'Model_Name': '350Z'}"
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 2323, 'Model_Name': 'X-Trail'}"
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 2341, 'Model_Name': 'Cube'}"
